id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20815139,Historic 3+ Bedroom Charlestown Townhouse,16777147,Chris,,Charlestown,42.38188,-71.06486,Entire home/apt,300,91,14,2019-07-15,0.31,1,0
20849944,My Home,149629129,Nadia,,Roxbury,42.31043,-71.09046,Private room,75,91,0,,,1,0
20868619,Newly renovated 3 bedroom  w/wifi & parking,117861820,Kevin,,Brighton,42.35948,-71.14155,Entire home/apt,322,2,242,2021-07-02,6.18,3,61
20913672,Linwood Luxury | Near T,149617117,Demetrios,,Roxbury,42.32885,-71.09429,Entire home/apt,542,10,85,2020-08-30,1.92,1,308
20926438,Free Parking 2 Bed 1 Bath Steps from BU/Kenmore,130680380,Jodie,,Fenway,42.35092,-71.09394,Entire home/apt,93,9,108,2021-06-19,2.98,4,364
20928823,"Beautiful, modern 1BR Penthouse in heart of Boston",56772906,Linying,,South Boston,42.33286,-71.04168,Entire home/apt,300,7,80,2020-03-01,2.99,1,0
20978478,Unwind from City Vibe in Modern/Bright PrivateRoom,9705586,Estuardo,,Roslindale,42.27782,-71.13332,Private room,60,2,35,2021-06-07,0.89,2,326
20999140,Modern 3 Bed - Steps from Prudential #28,133927887,Kat,,Back Bay,42.34614,-71.08673,Entire home/apt,165,91,37,2019-08-18,0.82,14,0
21006936,Becon Hill/MGH,151248865,Yao,,Beacon Hill,42.36101,-71.06874,Entire home/apt,100,91,5,2019-11-10,0.18,1,209
21025191,Private room.  Very close to new train Station,148594740,Brunir,,Hyde Park,42.27076,-71.10598,Private room,90,29,27,2019-10-21,0.60,1,314
21038943,Single room,46580723,Zong,,Allston,42.3595,-71.12947,Private room,82,91,44,2019-11-10,0.98,2,365
21039322,Single room,46580723,Zong,,Allston,42.35958,-71.13128,Private room,82,91,40,2019-10-19,0.87,2,365
21096288,Minutes to Downtown Boston,12357599,Jordy,,Dorchester,42.31139,-71.05494,Entire home/apt,215,31,9,2020-11-25,0.25,1,48
21140575,"Close 2T Private Room with Airbed!""",16186589,Marie,,Dorchester,42.30429,-71.07436,Private room,34,30,1,2020-10-17,0.11,25,314
21141934,Quick Steps to the Red Line!,16186589,Marie,,Dorchester,42.29097,-71.06516,Private room,37,30,4,2019-06-30,0.09,25,314
21150610,Abigayle's Bed and Breakfast Single M263 S4,32532791,Marie,,Fenway,42.3507,-71.10352,Private room,130,29,40,2020-03-09,0.95,9,287
21151013,Abigayle's Bed and Breakfast  M263 4A,32532791,Marie,,Fenway,42.35077,-71.10378,Private room,160,2,15,2021-06-12,0.60,9,343
21182192,Private Deck & Parking For Rent. Location!,96442537,Margarita,,Bay Village,42.34971,-71.06862,Entire home/apt,259,2,214,2021-07-06,6.23,1,108
21185484,Cozy quiet private room on T line in Jamaica Plain,33785390,Nancy,,Jamaica Plain,42.28808,-71.11218,Private room,55,91,8,2019-10-25,0.23,1,89
21190750,Boston King Suite 2 by Sea PVT Entry/Bath Keyless,52881930,Bill And Maureen,,South Boston,42.33451,-71.02731,Entire home/apt,119,2,287,2021-07-06,7.25,3,85
21230903,4 Beds & 2 Bath ~ Best Location in Downtown Boston,19004383,Alana,,Fenway,42.34315,-71.0989,Entire home/apt,220,91,90,2019-11-11,2.13,1,268
21238858,Boston/Brookline Private 1 BR/Bath w/ Free Parking,147418936,Dana And Andrew,,Allston,42.34745,-71.14036,Entire home/apt,102,1,210,2021-07-11,5.38,1,311
21253564,Easy to Downtown/Longwood/Cambridge/BMC Sunny,145930475,Huggy,,Roxbury,42.3258,-71.07881,Private room,35,91,3,2018-08-13,0.07,6,365
21350397,Astonishing 1 Bed South End Boston's Best Location,154540888,Stephanie,,South End,42.34406,-71.07,Entire home/apt,228,3,109,2021-07-03,2.69,2,269
21369962,Beacon Hill Designer Suite with Roof deck,57533988,Christal,,Downtown,42.35748,-71.06156,Entire home/apt,215,29,52,2021-06-03,1.24,1,242
21444743,BACK BAY STUDIO ON MARLBOROUGH ST-min 3 months,155595193,Michelle,,Back Bay,42.35243,-71.07565,Entire home/apt,96,91,0,,,9,345
21445050,LUXURY BACK BAY STUDIO NEAR BERKLEY & Northeastern,155595193,Michelle,,Fenway,42.34651,-71.0899,Entire home/apt,96,29,2,2019-12-31,0.04,9,345
21445137,BEACON HILL STUDIO BY MASS GENERAL HOSPITAL,155595193,Michelle,,Beacon Hill,42.36048,-71.06898,Entire home/apt,96,29,1,2018-06-20,0.03,9,316
21445237,North End one bedroom in Boston's Little Italy,155595193,Michelle,,Brighton,42.35123,-71.15157,Entire home/apt,84,91,0,,,9,0
21454153,Minion? *Family*Tourist/Convention/Subway 130-1,26704689,Mac,,South Boston,42.33623,-71.05418,Entire home/apt,400,91,43,2019-08-11,1.22,6,285
21458043,Luxury 2 bedroom with garage parking space Allston,32712428,Douglas,,Allston,42.35535,-71.13634,Entire home/apt,220,91,5,2018-08-05,0.13,1,0
21484706,"SPACIOUS for Friendly Roommates, w/ All utilities",156053359,Ken,,Dorchester,42.29093,-71.06551,Private room,45,91,32,2019-10-01,0.82,8,326
21486679,"Stylish Studio in the Back Bay, on Newbury St; #9",22348222,Maverick,,Back Bay,42.34979,-71.08263,Entire home/apt,118,1,121,2021-06-23,3.18,55,330
21490776,Sunny 2 bedroom apartment at Beacon Hill,45840601,Raul,,West End,42.36168,-71.06399,Entire home/apt,125,91,0,,,1,0
21554511,3bdrm next to Airport and Downtown!,156730180,Oslo,,East Boston,42.38092,-71.01904,Entire home/apt,181,1,214,2021-06-28,5.44,2,133
21596829,Super Convenient 2BR 1 Bath Renovated!! Sleeps 4,226220,Sevil,,Brighton,42.35532,-71.16481,Entire home/apt,200,29,29,2019-06-09,0.82,1,343
21597670,Entire 1-bedroom Apartment Near Downtown/Longwood,60155656,Jc & Cm,,Roxbury,42.31977,-71.09202,Private room,65,29,104,2021-04-18,2.47,1,119
21597878,Large & Sunny Room near Dudley Station/Silver Line,145930475,Huggy,,Roxbury,42.32626,-71.07883,Private room,35,91,3,2018-08-27,0.07,6,365
21624391,"Clean, spacious condo just steps from the MBTA",202410,Erin,,Brighton,42.34351,-71.15211,Entire home/apt,195,2,86,2021-07-01,2.41,1,218
21648941,"Cozy, spacious apartment near Harvard, BU",88256824,Nancy,,Brighton,42.3559,-71.14571,Private room,48,180,1,2017-12-18,0.02,1,180
21661811,Cozy room with private porch,12772902,Kristina,,Dorchester,42.30759,-71.06237,Private room,30,91,3,2017-11-25,0.07,1,90
21667214,Bedroom,10964750,April,,Dorchester,42.32241,-71.05924,Private room,60,91,2,2017-12-24,0.05,1,0
21679735,1 Bedroom near Harvard Business School.,157815801,Volkan,,Allston,42.35863,-71.1243,Private room,70,91,1,2017-11-19,0.02,1,0
21679902,"Back Bay studio- Close to Northeastern, colleges..",155595193,Michelle,,Back Bay,42.35144,-71.08725,Entire home/apt,96,29,4,2019-04-13,0.10,9,345
21683291,Richmond's Cozy Colonial near Lower Mills,46315640,Richmond,,Mattapan,42.27415,-71.08912,Private room,55,91,28,2019-06-07,0.72,2,0
21698478,Angel’s room in Boston,57812241,Alexia,,Dorchester,42.31974,-71.05734,Private room,79,91,4,2018-07-01,0.09,8,158
21701419,Private bedroom overlooking the river in high rise,6574212,Jim,,West End,42.36441,-71.0686,Private room,99,29,39,2021-06-13,0.99,3,69
21712033,BOSTON RED-3 MIN TO GREEN LINE T A/C in the room,25623270,Kursad,,Allston,42.35345,-71.12856,Private room,61,91,57,2019-08-14,1.51,2,0
21735562,3 MIN TO GREEN LİNE- BOSTON BLUE ROOM,25623270,Kursad,,Allston,42.35144,-71.12878,Private room,57,91,125,2019-08-10,2.92,2,0
21736914,Alex's House,72595301,Alex,,East Boston,42.38119,-71.02831,Private room,200,91,0,,,1,0
21769647,Comfy 1BR,158218784,Angela,,Dorchester,42.29286,-71.07486,Private room,71,2,187,2021-07-10,4.87,1,130
21771037,"Beautiful 4BD/2BA Gem! Near airport, city, subway!",2006852,Jay,,East Boston,42.37134,-71.03276,Entire home/apt,264,1,194,2021-07-04,4.68,5,133
21779767,BACK BAY ONE BEDROOM ON COMMONWEALTH AVE-MONTHLY,155595193,Michelle,,Back Bay,42.35078,-71.08389,Entire home/apt,100,91,1,2018-08-31,0.03,9,326
21789235,Ideal 3 BDR to stay by the Red Line!,16186589,Marie,,Dorchester,42.29121,-71.06763,Entire home/apt,109,30,0,,,25,321
21799387,Southie Studio | Broadway Ave | Live Thatch,814298,Thatch,,South Boston,42.33668,-71.04342,Entire home/apt,132,30,9,2021-04-18,0.26,96,0
21799918,Large apartment for up to 8 ppl/1st floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,196,1,21,2021-07-06,0.51,13,291
21800425,Large apartment for up to 8 ppl/2nd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,196,1,12,2021-03-27,0.28,13,293
21802497,Large apartment for up to 8 ppl/3rd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,196,1,25,2021-06-21,0.58,13,292
21815325,"WaterfrontM (North End)-MGH, SUBWAY, RESTAURANTS",155595193,Michelle,,North End,42.36571,-71.05065,Entire home/apt,96,29,0,,,9,345
21824260,Large apartment for up to 6 ppl/1 floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,162,1,3,2020-06-08,0.08,13,291
21824635,Beautiful 1 bedroom apartment 1st floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,98,1,31,2021-05-21,5.25,13,291
21824859,Large apartment for up to 6 ppl/2nd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,162,1,4,2020-07-19,0.09,13,293
21826196,Beautiful 1-bedroom apartment/2nd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,97,1,19,2021-06-01,0.44,13,296
21826460,Large apartment for up to 6 ppl/3rd floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,162,1,6,2021-01-28,0.15,13,292
21826608,Beautiful 1-bedroom apartment/3 floor,127718668,Muny,,Dorchester,42.31345,-71.05631,Entire home/apt,96,1,18,2021-05-31,0.42,13,292
21852135,Home away from home in Boston,50345300,Ashakie,,Hyde Park,42.24416,-71.12021,Private room,36,91,4,2017-12-27,0.09,1,365
21861361,Sunset 206 GreenLine | 1BR 1BA | Walk to Beth Israel Deaconess and the GreenLine!,71783,Lance,,Mission Hill,42.33164,-71.10995,Entire home/apt,90,32,38,2021-04-28,1.05,27,68
21861781,Sunset 306 GreenLine | 1BR 1BA | Walk to Dana Farber and the GreenLine!,71783,Lance,,Mission Hill,42.33191,-71.10906,Entire home/apt,91,32,44,2020-10-30,1.14,27,132
21861961,Sunset 506 GreenLine | 1BR 1BA | Walk to Boston Children's and the GreenLine Trolley!,71783,Lance,,Mission Hill,42.33185,-71.10906,Entire home/apt,98,32,37,2021-05-01,1.12,27,69
21862054,Sunset 404 GreenLine | 1BR 1BA | Walk to Brigham and Women's and GreenLine Trolley!,71783,Lance,,Mission Hill,42.3309,-71.10923,Entire home/apt,94,32,31,2021-04-19,0.84,27,122
21897391,Beautiful Back Bay Duplex Monthly rental,392021,Karen,,Back Bay,42.34863,-71.08784,Entire home/apt,975,91,2,2019-05-31,0.06,1,362
21925988,Comfy room 3 min to T stop-easy access to Boston,21745230,Jurek,,Charlestown,42.38356,-71.07874,Private room,50,29,12,2020-04-30,0.29,11,254
21935818,Beautiful Modern 3 Bedroom Condo - Boston (Entire),160085936,Melvin,,Roslindale,42.29238,-71.12244,Entire home/apt,167,2,101,2021-07-11,5.42,1,190
21961507,Sun filled modern clean master suite & bath,13897255,Chris,,Jamaica Plain,42.30493,-71.11555,Entire home/apt,110,91,0,,,2,0
22013980,Quality By Jamaica Pd and Arboretum 20min Boston.,160750677,Phyllis,,Jamaica Plain,42.30634,-71.12602,Entire home/apt,170,3,70,2021-06-28,2.03,2,296
22018975,Savin Hill-Spacious/Modern 3 BR/2BA close to Train,21223496,Gerald,,Dorchester,42.31549,-71.05304,Entire home/apt,325,2,151,2021-07-11,4.49,1,17
22081895,Seaport Brick and Beam 1 bed.,3686220,Brig,,South Boston Waterfront,42.3525,-71.04803,Entire home/apt,275,91,0,,,1,0
22099733,"★ Chic, Clean & Large ★ Professionally Cleaned! ★",69587,Boris & Susan,,East Boston,42.38041,-71.03189,Private room,89,1,417,2021-07-08,10.19,8,162
22132037,"Cozy, colorful, comfy 2BDR Duplex apartm in Boston",101568025,Mirella,,Brighton,42.35448,-71.14723,Private room,95,91,1,2018-01-01,0.02,1,0
22260527,Your home away from home in the heart of Fenway,9419684,Churchill,,Fenway,42.34439,-71.10094,Entire home/apt,177,29,2,2018-03-24,0.05,41,224
22267104,Boston King SuiteOne by Land Private Entry/Bath QN,52881930,Bill And Maureen,,South Boston,42.33451,-71.02731,Entire home/apt,121,2,273,2021-07-06,6.84,3,86
22291813,Stylish house 5 min from Waterfront,156730180,Oslo,,East Boston,42.37991,-71.02148,Entire home/apt,229,29,260,2021-01-28,7.06,2,270
22306805,"NEW 3 BR Luxury Private Home, Boston/Seaport/BCEC",161161895,Shelby,,South Boston,42.33712,-71.03903,Entire home/apt,209,1,139,2021-06-22,3.67,2,170
22327139,"★ Clean, Modern & Bright ★ Great Location ★",69587,Boris & Susan,,East Boston,42.37855,-71.03157,Private room,87,1,413,2021-07-09,9.99,8,163
22327141,"★ Spacious, Modern & Comfy★Professionally Cleaned!",69587,Boris & Susan,,East Boston,42.37874,-71.03119,Private room,89,1,370,2021-07-09,9.23,8,170
22327142,"★ Bright, Sunny & Clean ★ Professionally Cleaned!",69587,Boris & Susan,,East Boston,42.38038,-71.02937,Private room,89,1,348,2021-07-06,8.56,8,174
22432082,"Private Suite Near Jamaica Pond, sleeps 4!",164287201,Crystal,,Jamaica Plain,42.31094,-71.12824,Private room,70,91,1,2018-02-15,0.02,1,0
22435979,Spacious South End Condo * SPECIAL MONTHLY PRICE *,19116354,Stefan,,South End,42.33985,-71.07303,Entire home/apt,120,91,45,2019-10-28,1.13,1,256
22525315,South BOS Apt | Broadway & Dot Ave | Live Thatch,814298,Thatch,,South Boston,42.3351,-71.04166,Entire home/apt,100,29,8,2019-08-11,0.36,96,0
22530658,Long Term Apt. | Southie One Bedroom | Live Thatch,814298,Thatch,,South Boston,42.33664,-71.04217,Entire home/apt,80,29,5,2021-04-15,0.19,96,0
22531126,E. Broadway Apt | Great Location | Live Thatch,814298,Thatch,,South Boston,42.3364,-71.04234,Entire home/apt,100,30,2,2021-01-16,0.11,96,0
22570371,✪The Queen 4mi to Downtown near subway freepk✪,25203946,Eder,,Dorchester,42.31095,-71.0637,Private room,41,60,9,2018-09-01,0.22,17,0
22571244,✪2 Double beds 4mi to Downtown near subway freepk✪,25203946,Eder,,Dorchester,42.31066,-71.06186,Private room,299,60,10,2019-06-13,0.27,17,0
22581254,"Brighton, MA Guesthouse for rent, Unit 1 (2nd Fl)",166004722,Wang,,Brighton,42.35718,-71.1568,Private room,55,91,1,2019-08-30,0.04,5,55
22627055,The Boston Christopher Grand Studio Suite,48494513,Inn Boston,,South End,42.34337,-71.07944,Entire home/apt,200,29,4,2020-03-01,0.10,8,0
22627141,The Boston Christopher Grand Studio Suite,48494513,Inn Boston,,South End,42.34233,-71.07922,Entire home/apt,299,29,0,,,8,178
22627198,The Boston Christopher Grand Studio Suite,48494513,Inn Boston,,South End,42.34178,-71.07815,Entire home/apt,299,29,4,2019-08-13,0.10,8,18
22629502,South Bos. 1 BR Apt | Great Location | Live Thatch,814298,Thatch,,South Boston,42.33493,-71.04166,Entire home/apt,100,29,5,2021-04-24,0.19,96,16
22651814,Comfy Den with Private Bath in Rozzie- sleeps 2,15396970,Linda,,Roslindale,42.28497,-71.13567,Private room,68,3,19,2021-07-02,0.55,2,230
22692343,a spacious room with a safe neighborhood,162940667,Luo,,Brighton,42.34245,-71.1489,Private room,55,91,0,,,1,0
22788158,*Victorian Brownstone heart of the South End!,4882636,Elena,,South End,42.34218,-71.07716,Entire home/apt,399,2,225,2021-06-25,10.53,1,103
22794472,Bright Buttonwood House | near T,161724560,David,,Dorchester,42.31938,-71.05625,Entire home/apt,333,10,85,2021-06-28,2.43,2,297
22810966,King room 4mi to Downtown•BCEC•FreePk• steps to T,25203946,Eder,,Dorchester,42.30938,-71.06221,Private room,299,60,8,2018-05-29,0.20,17,0
22840213,Newly Renovated Harvard Garden Studio,117861820,Kevin,,Brighton,42.35972,-71.1417,Entire home/apt,125,2,223,2021-06-24,5.73,3,148
22845323,Modern Condo 2BR 1.5B Indoor Parking,86359918,Belkis,,Allston,42.34881,-71.13343,Entire home/apt,110,180,1,2018-05-26,0.03,1,124
22859515,BOSTON Private Bedroom/ #1 Modern Cozy Bedroom,169085368,Yionel,,Mattapan,42.2712,-71.10248,Private room,40,91,0,,,4,89
22886713,Newly Renovated Boston College Studio,117861820,Kevin,,Brighton,42.35971,-71.14282,Entire home/apt,130,2,247,2021-07-01,6.62,3,140
22902242,Gorgeous 1 Bedroom Apartment! Furnished!,169505599,Sam,,Fenway,42.34494,-71.08928,Entire home/apt,200,2,37,2021-06-07,1.59,3,45
22925456,Bright and Sunny penthouse near Harvard and BU,9583552,Aaron,,Allston,42.35998,-71.12998,Entire home/apt,75,90,37,2021-02-13,0.96,1,18
23015741,NEW Lux Modern Apartment on Clearway st #38,133927887,Kat,,Back Bay,42.34425,-71.08563,Entire home/apt,800,91,40,2019-07-16,1.08,14,0
23016377,Shiny Apartment close to Boston Downtown,96242098,Gereon,,Brighton,42.34173,-71.148,Shared room,75,91,0,,,1,0
23017535,New 2 Bed Modern Apartment in Downtown Boston #14,133927887,Kat,,Back Bay,42.34628,-71.08664,Entire home/apt,250,91,18,2019-06-25,0.52,14,0
23017803,2 Bed - Modern - Clean living space Prudential #16,133927887,Kat,,Fenway,42.34437,-71.08669,Entire home/apt,112,91,19,2019-06-19,0.56,14,0
23027286,BOSTON Private Room/ #2 Modern/Cozy bedroom,169085368,Yionel,,Mattapan,42.2715,-71.10235,Private room,41,91,1,2018-03-09,0.02,4,90
23027875,BOSTON Private Bedroom/#3 Modern Cozy Style,169085368,Yionel,,Mattapan,42.27128,-71.10317,Private room,41,91,1,2019-02-04,0.03,4,90
23062683,Small one bedroom apartment in downtown boston,7634519,Carmen,,South Boston Waterfront,42.34329,-71.05481,Entire home/apt,70,91,1,2018-03-14,0.02,1,0
23109832,Jamaica Plain Gem!,171702791,Anna,,Jamaica Plain,42.31734,-71.11375,Entire home/apt,110,90,1,2020-02-16,0.06,1,128
23127262,Single family home on historic Winthrop Square.,18598927,Kim,,Charlestown,42.37327,-71.05859,Entire home/apt,550,2,24,2021-07-09,0.69,1,8
23128943,Beautiful high rise river views in doorman condo,6574212,Jim,,Downtown,42.36642,-71.06646,Private room,100,28,33,2021-05-15,0.82,3,106
23147024,"Clean, cozy, and close to everything!",156565411,Carolina,,Longwood Medical Area,42.33837,-71.10728,Entire home/apt,114,91,26,2018-09-27,0.73,2,0
23149016,Boston Spirit (Entire Home),169085368,Yionel,,Mattapan,42.26952,-71.10182,Entire home/apt,225,91,43,2019-07-21,1.22,4,90
23152798,#105 Entire FL AC  (4 Br 2 both ) 厨具齐全讲国语,112905339,Weihai,,Dorchester,42.2972,-71.06197,Entire home/apt,280,30,0,,,16,206
23165210,Modern-Boston Center-2 Bed Next to Prudential #40,133927887,Kat,,Back Bay,42.34597,-71.08426,Entire home/apt,139,91,27,2019-05-31,1.04,14,0
23166408,Luxury 2BR Penthouse in heart of Boston North End,9785157,Patty,,North End,42.36525,-71.05702,Entire home/apt,200,30,4,2020-12-23,0.18,1,71
23171291,"Comfortable queen bed, high ceiling Room.",67103816,Firlian,,Roxbury,42.31793,-71.09182,Private room,37,31,9,2020-12-13,0.26,9,306
23181189,Cozy Place in Beacon Hill/MGH | Walk Everywhere,95634275,Sophia,,Beacon Hill,42.3602,-71.064,Private room,100,29,13,2021-06-30,0.50,5,295
23183205,BACK BAY APARTMENT ON MARLBOROUGH ST,38997,Michelle,,Back Bay,42.34942,-71.08831,Entire home/apt,106,91,0,,,11,364
23214991,Quiet Minimalist Apartment,38352890,Val,,Fenway,42.34828,-71.09281,Entire home/apt,150,91,4,2018-08-05,0.11,1,0
23251910,Sunny Clean near Silver Line easy to LMA/BMC,145930475,Huggy,,Roxbury,42.32646,-71.08006,Private room,35,91,1,2018-08-13,0.03,6,365
23252361,Large 1-Bed. Condo in the Heart of the North End,173057387,Tim,,North End,42.36551,-71.05513,Entire home/apt,275,2,113,2021-07-11,3.05,1,245
23258400,Boston - Logan Intl Airport I,129278480,Jay,,East Boston,42.38856,-71.00168,Private room,50,91,1,2019-05-31,0.04,4,99
23272728,"Clean, cozy, and conveniently located!",156565411,Carolina,,Longwood Medical Area,42.33946,-71.10767,Private room,60,91,14,2019-01-10,0.36,2,0
23285785,Boston Living,9681121,Christopher,,Dorchester,42.28033,-71.07861,Entire home/apt,199,1,23,2021-06-07,0.97,2,117
23285835,A Castle in Boston,9681121,Christopher,,Dorchester,42.27874,-71.07717,Entire home/apt,149,29,84,2019-10-20,2.31,2,180
23287236,Lrge 2 Bed/Bath by MGH Fast Wifi 100 mbps up/down,20079643,Alex @ Bcohousing,,West End,42.36534,-71.06733,Entire home/apt,295,90,8,2021-04-07,0.24,11,208
23287239,Downtown Boston | Stylish Studio | Full Kitchen,30283594,Global Luxury Suites,,Chinatown,42.35148,-71.06196,Entire home/apt,243,91,14,2021-04-25,0.51,34,365
